index,x,y,z
173,0.9603096770067794,-0.9841883933917669,-0.6145859074052098
174,0.9198782275283822,-0.9819885885749445,-0.46292498173184277
175,0.8646022349830649,-0.9542101204824861,-0.314627452690723
176,0.7963379310318144,-0.9032804934572499,-0.1735679244895739
177,0.7168786076316209,-0.8328661223784246,-0.04248243848909813
178,0.6279476001014537,-0.74757885634849,0.07714240207423162
179,0.5312113111736926,-0.6526032171953114,0.18501405470770102
180,0.4282874557224164,-0.5532920635166737,0.2818368372077357
181,0.32073674756753046,-0.45477658689000106,0.36901541498477686
182,0.21002396441621665,-0.36163271340932157,0.4483129986417226
183,0.09745598586326035,-0.2776338837442265,0.5215150970012906
184,-0.015890771414813706,-0.2056082621430268,0.5901412150603538
185,-0.12923050153150617,-0.14739982541491428,0.6552324333372533
186,-0.24209209603609524,-0.10392301006768576,0.7172234643343887
187,-0.3542877952351348,-0.07528702378065448,0.7758974177807801
188,-0.46582165922971164,-0.060963516344353944,0.8304111534573851
189,-0.5767439619144682,-0.05996802954446747,0.8793733648599363
190,-0.6869787433299845,-0.07103268328426122,0.9209604423149282
191,-0.7961593772640922,-0.09274969965027151,0.9530558923906131
192,-0.903509543030096,-0.12367502833490542,0.9734048785974643
193,-1.0078059102881838,-0.16239001803703218,0.9797762173225772
194,-1.107437379011883,-0.20751827719624263,0.9701261373269521
195,-1.2005623921671478,-0.2577056773165483,0.9427568440903262
196,-1.285336333842029,-0.3115703587312013,0.8964626856876944
197,-1.3601695392538462,-0.36763026425001305,0.8306517472460806
198,-1.423961731160363,-0.4242201609449801,0.745434423694278
199,-1.476265827907449,-0.4794112378397164,0.6416706953594467
200,-1.517340925217606,-0.5309471029159543,0.5209681546072679
201,-1.5480836554892097,-0.576215039632486,0.38563325102116586
202,-1.5698476054905537,-0.6122698583864256,0.2385755430444573
203,-1.5841880883427772,-0.6359253479901519,0.08317555404618532
204,-1.592584490574633,-0.6439223912438973,-0.07687447268443146
205,-1.5961961064204786,-0.6331723337362187,-0.23774585938503115
206,-1.5957026843446485,-0.6010614703348782,-0.39565148204673684
207,-1.591258072061446,-0.545788033294969,-0.547015546552088
208,-1.582565361151128,-0.4666905779937467,-0.6886250300765638
209,-1.5690522106530331,-0.36452262656807116,-0.8177528239110778
210,-1.550109816047527,-0.24162278387805664,-0.9322421339648587
211,-1.5253442146351164,-0.10194261044015306,-1.0305482861542359
212,-1.4947932568791749,0.04909187975751714,-1.1117280743881484
213,-1.4590676672310738,0.20488981018845168,-1.1753795781818266
214,-1.4193958666920556,0.35815473306558965,-1.22153276666945
215,-1.3775697444696058,0.5014522732582002,-1.2505040611885476
216,-1.3358028607248909,0.6278287169059404,-1.2627306541188765
217,-1.2965307824105647,0.7314127326930141,-1.258607525373543
218,-1.2621809293430712,0.8079342427598541,-1.2383515431972172
219,-1.2349438631567917,0.8551022722498579,-1.2019176437073635
220,-1.2165694698340603,0.8728013425113521,-1.1489839199366694
221,-1.2082031068030767,0.8630843442799437,-1.079014595717174
222,-1.2102708315735209,0.8299633864199143,-0.991396431011947
223,-1.2224158906176499,0.7790224661315928,-0.8856336036134184
224,-1.2434839428895639,0.7168896721899248,-0.7615711015265425
225,-1.2715579403712618,0.6506250661956526,-0.619614776148193
226,-1.3040382584750314,0.5870806131690336,-0.4609085924662299
227,-1.3377682180747954,0.5322966060896488,-0.287436589628745
228,-1.3692017629027926,0.49098894818807154,-0.10203027088421882
229,-1.3946082228552772,0.46617343807962636,0.0917340593548517
230,-1.4103051625481864,0.4589612892810592,0.2897338827110223
231,-1.4129071391382866,0.46853957775974203,0.48757491919042306
232,-1.3995697128811373,0.492333591362407,0.6809020921196569
233,-1.3682134564740436,0.5263297624285775,0.8657030382405408
234,-1.3177028496265035,0.5655202850796199,1.0385566629067229
235,-1.2479644767177864,0.6044185609387718,1.1967884582941208
236,-1.1600276633946138,0.6375899931678071,1.3385075439774266
237,-1.0559801190782427,0.6601397738313316,1.4625207579472432
238,-0.9388351195646824,0.6681100367245182,1.568140079189354
239,-0.8123169360530251,0.6587509520360612,1.6549215517919655
240,-0.6805784020831714,0.6306487909260406,1.7223867226773897
241,-0.5478707784636546,0.5837140204678793,1.769785739261002
242,-0.4181980247471381,0.5190496071242677,1.7959558546526968
243,-0.2949855391223515,0.4387334969484252,1.799314993621788
244,-0.18080434229676942,0.3455565943831849,1.7780076539684295
245,-0.07718343963469419,0.24275671335723312,1.7301932899091539
246,0.01545764675805429,0.13378047104567675,1.6544402252071593
247,0.09773799529077822,0.022095888982200232,1.5501677998580174
248,0.17110250008548955,-0.08893721506637431,1.418065734995529
249,0.23748469784350928,-0.19614510078820505,1.2604193015820166
250,0.2988807552862264,-0.29657942452748626,1.0812791916671836
251,0.3568900397422463,-0.38753760227800715,0.886433263591612
252,0.4122894833147668,-0.4665819214030632,0.6831662945157135
253,0.46471311233185947,-0.531570725826064,0.47981975985908126
254,0.5125009122885675,-0.5807057993160772,0.28519098714153907
255,0.5527607011046857,-0.6125930189724212,0.10783109618602299
256,0.5816633400390431,-0.6263091374851874,-0.04468304084072604
257,0.5949528455313683,-0.6214562357090163,-0.1664275609342226
258,0.5886205613970174,-0.598195668727633,-0.2536857502502064
259,0.5596582868662034,-0.5572459116916854,-0.3053173765685957
260,0.5067900478310878,-0.4998426484496525,-0.32289813420250396
261,0.43106505853176885,-0.42766193122679275,-0.3106098749506668
262,0.3362130273732558,-0.34271496745295715,-0.27488572094779273
263,0.22868166228322026,-0.24723170998733152,-0.2238406558023486
264,0.11731689862438811,-0.14354799004956773,-0.1665397616220243
265,0.012695360449920368,-0.03401550180786684,-0.11217864366801625
266,-0.07383451634242946,0.07905400730509075,-0.06925582586608216
267,-0.1312987944896228,0.19340501214557163,-0.04482645041350839
268,-0.15029766854214133,0.30681994833371,-0.04390823840305202
269,-0.1241080647630352,0.4170799271110068,-0.06910368737859016
270,-0.049544901300380875,0.5219257800804598,-0.1204643756164978
271,0.07253705706986693,0.6190425517848331,-0.19560546252021918
272,0.23717553158301663,0.7060901331267891,-0.29003754286083666
273,0.43568675369192894,0.7807929420713797,-0.3976703657378025
274,0.6564676498551135,0.8410890754159023,-0.5114163010347879
275,0.8861196399386722,0.885329154190462,-0.6238258152096485
276,1.1107634839568292,0.9124938306883512,-0.7276877864865087
277,1.31738533000351,0.9224009509170219,-0.8165436020815205
278,1.4950583443045764,0.9158583134701446,-0.8850836693979118
279,1.6358986456108868,0.894730813297666,-0.929411809773559
280,1.7356536566738354,0.8618976725293304,-0.9471825093466104
281,1.7938679029735805,0.8210912019916111,-0.9376255450099666
282,1.8136253562815194,0.7766289356511826,-0.9014738404077239
283,1.8009183629535563,0.7330653596342972,-0.8408172272144036
284,1.7637349507718507,0.694803346442431,-0.7588942574453408
285,1.7109854443801247,0.665712909478408,-0.6598362580885732
286,1.6514017133936931,0.6488025482212724,-0.5483780097446717
287,1.592538891311593,0.6459822514877842,-0.4295473342485486
288,1.539989795866502,0.657941909554569,-0.3083579919778728
289,1.4968914120799437,0.6841544337087871,-0.1895273669549721
290,1.4637666784094856,0.7229922393945261,-0.07724801910099408
291,1.4387006483694895,0.771935699838076,0.024964642565607986
292,1.4178115663766517,0.8278360965603968,0.11433427543644112
293,1.3959462705443404,0.887194838944048,0.188797162600403
294,1.3674983519189754,0.9464238033736335,0.24690436022713114
295,1.3272427268211058,1.0020568269772134,0.2876869523411726
296,1.2710746302518197,1.0508987427321363,0.3105270205233374
297,1.1965611307423258,1.0901099352150694,0.31507599556072496
298,1.1032360812236386,1.11724025972276,0.30125338167268473
299,0.9926085734319524,1.1302336591101996,0.26933780604526814
300,0.8678947679866417,1.1274292194407345,0.22013829804233911
301,0.7335214888645953,1.1075830304759469,0.15520972218667622
302,0.5944850504865379,1.0699248551306537,0.0770572638958516
303,0.45566683141062797,1.0142513109565967,-0.010731733066568347
304,0.3212124398410072,0.9410444168165706,-0.10348469778495786
305,0.19406765446642824,0.8515911532250161,-0.19560611799274316
306,0.07573919722010163,0.7480717289857757,-0.28091270143578184
307,-0.03369337722626822,0.6335859268993047,-0.3531174225415352
308,-0.1353289870459601,0.5120898289676717,-0.40640590117118097
309,-0.23101219405701562,0.38822900249938913,-0.4360285006354446
310,-0.322801410352356,0.2670752406724597,-0.43882222156890355
311,-0.41243258778303266,0.15378235562388623,-0.41358140694904877
312,-0.5008761962552782,0.05320117008779749,-0.361221602310658
313,-0.5880598029646854,-0.030503822868029506,-0.2847055100490255
314,-0.6728034812977162,-0.09418561929265588,-0.18874086264774828
315,-0.7529719132295196,-0.1359578720150287,-0.07929182950828252
316,-0.8258143647891618,-0.15531772112934697,0.03702827865671473
317,-0.8884289997623466,-0.15313792462750364,0.15360199511297581
318,-0.938271267099671,-0.13153757712929798,0.2644042707148898
319,-0.973620533297752,-0.09365067025432303,0.3644853780908881
320,-0.993927968864817,-0.043327818305397975,0.45028785269991495
321,-0.9999920664737388,0.015193947223739415,0.5197806644768801
322,-0.993932844971329,0.07761658166719573,0.5724170720781736
323,-0.9789726968666416,0.13987661462320009,0.6089490089021519
324,-0.9590570302637156,0.19839037064287213,0.6311431556582093
325,-0.9383677003840895,0.2502425703566698,0.6414536713017667
326,-0.9208016069817049,0.29331572154311997,0.642699550579117
327,-0.909479317773427,0.32636503646938825,0.6377844075207929
328,-0.9063492266478127,0.3490423652041038,0.6294835321756227
329,-0.9119317821466911,0.36187308835472215,0.62030391826764
330,-0.9252304521188437,0.3661864393294104,0.6124109528946636
331,-0.9438147112042152,0.363998385492704,0.6076063447996108
332,-0.9640580209538626,0.35784795656902624,0.6073363444151301
333,-0.9814990842218416,0.3505881377152979,0.6127115657257625
334,-0.9912796963422346,0.3451390406883327,0.6245256368625126
335,-0.9886105106698826,0.34421598271565124,0.6432605111886603
336,-0.9692103382170547,0.3500542687673907,0.6690813768704462
337,-0.9296777205704471,0.3641514675313723,0.7018192527076745
338,-0.8677586226201628,0.3870600940885452,0.7409509708448505
339,-0.7824890086067555,0.4182518284551925,0.7855790156728389
340,-0.6742094648675373,0.45607956516214637,0.8344196022353284
341,-0.5444623558414607,0.49784911588825626,0.8858033819872906
342,-0.39579216168997705,0.5400013764024207,0.9376921856129059
343,-0.23148736703409523,0.5783951872958438,0.9877176104555355
344,-0.055295560393686854,0.6086635100665724,1.0332444455413952
345,0.1288452491059146,0.6266057994490636,1.0714623748113405
346,0.3170335303457301,0.6285717040936775,1.0995080322080404
347,0.5055625659731883,0.6117881300101586,1.1146155928760186
348,0.6910062703707831,0.5745917033496032,1.1142883040230298
349,0.8702338001039137,0.5165333656335211,1.096480792066329
350,1.0403708945793415,0.43834740769984193,1.059771766165354
351,1.198734758578941,0.3417928218193665,1.0035092650427377
352,1.342770382033579,0.22939400306737653,0.9279054376571478
353,1.47001875950983,0.10412686613170323,0.8340637606185958
354,1.5781377648888373,-0.030899093418165796,0.7239286745874293
355,1.6649869895948168,-0.17271246947488786,0.6001555504437316
356,1.7287730001898325,-0.31866168708203074,0.46591385664474066
357,1.768240009422938,-0.46648412488694224,0.32464460274154144
358,1.782874949405977,-0.6142571447119021,0.17980228753931696
359,1.7730950482395023,-0.7602493433288011,0.03461656257309728
360,1.740380069120486,-0.9027069459242986,-0.10809580189699561
361,1.6873166955732386,-1.0396225092859148,-0.24604217313123436
362,1.6175352856406957,-1.1685355638926571,-0.3774752497531641
363,1.5355280304540617,-1.2864111567126166,-0.5011269685209635
364,1.4463548660623988,-1.3896280843264717,-0.6160711983237613
365,1.3552561062604045,-1.4740926643101329,-0.7215422617647214
366,1.2672040334288728,-1.5354736923940588,-0.8167480693908593
367,1.1864313410994425,-1.5695351998495817,-0.9007105809674733
368,1.115985011658445,-1.5725336571528952,-0.9721695688728281
369,1.0573489028949106,-1.541629824221629,-1.0295671967212763
370,1.0101824316891381,-1.4752719584343488,-1.0711205749164463
371,0.9722132933837165,-1.3735036943958532,-1.094975790595075
372,0.9393117915820959,-1.2381627628571936,-1.0994217842615703
373,0.9057605842900398,-1.07294666907082,-1.0831338456267798
374,0.8647117764446974,-0.8833358932112358,-1.0454157254689138
375,0.8088038000565265,-0.6763771303189274,-0.9864065777671525
376,0.730884058059569,-0.4603398583865223,-0.907227234740195
377,0.6247666990075944,-0.2442707661017614,-0.8100457422645224
378,0.4859414922770587,-0.037472014437181775,-0.6980545983649445
379,0.3121451139188109,0.15105866005557902,-0.5753547589411729
380,0.10372480138240606,0.3131935707904678,-0.4467580858996939
381,-0.13626128649497507,0.44220392623997756,-0.31751819153421484
382,-0.40222152874911166,0.5332158201351337,-0.19300934016398302
383,-0.6864661252734179,0.5835529031455579,-0.07837814777100227
384,-0.9798444000426214,0.5929340528648926,0.021807161656545247
385,-1.272501138659601,0.5635000795574481,0.10388176087748972
386,-1.554655445340606,0.4996531119370295,0.16535411798117533
387,-1.8173082106599427,0.4077168416677229,0.2050967903371464
388,-2.052803878018686,0.29543050893989603,0.2234363979537852
389,-2.2551976443724753,0.17132169617315057,0.22213050239553264
390,-2.42041410677323,0.044007740832557485,0.20422708455048724
391,-2.546216552708023,-0.0785065172969114,0.17381537993750923
392,-2.6320272812933743,-0.1894705602709234,0.1356852236181956
393,-2.678653523110327,-0.28390460237106296,0.09492317364083687
394,-2.6879762789609565,-0.3589447318070548,0.05647961657289326
395,-2.6626486255827553,-0.4139849716676869,0.02474387099952077
396,-2.605835202706541,-0.4506097573617706,0.003165587225470312
397,-2.52100496331083,-0.4723302892812151,-0.006046209427734842
398,-2.4117759625280395,-0.48415975553275636,-0.0021205621321332977
399,-2.2817972531074875,-0.49207107669669464,0.014198137054684055
400,-2.134648828997292,-0.502395949415801,0.04069847906526087
401,-1.9737448041508645,-0.5212173472849551,0.07387028613043052
402,-1.8022299214173478,-0.5538087930377141,0.10918057062808471
403,-1.6228709477810328,-0.60416411640086,0.1414328657385912
404,-1.4379531420678526,-0.6746493729498849,0.16518629792781117
405,-1.2492011414273871,-0.765800791937519,0.1752021902931003
406,-1.0577422172094197,-0.8762752644497113,0.16688925584021053
407,-0.8641308439344075,-1.002956849310936,0.1367165980176396
408,-0.6684421539353126,-1.1412033721227517,0.08256910359667775
409,-0.47043127369048066,-1.285213867352607,0.004018438389698516
410,-0.26974488153180853,-1.428486660956887,-0.09751052837784255
411,-0.0661550750495237,-1.5643266924032053,-0.2186975535887276
412,0.14021580871041522,-1.686362760524192,-0.35442228600007736
413,0.34871682926331643,-1.789025990197725,-0.4980054827561014
414,0.5580669530385559,-1.8679476058530537,-0.6415929096084193
415,0.766350824439241,-1.9202403213655184,-0.7766703128799074
416,0.9711175105398299,-1.944641151580622,-0.8946779857448672
417,1.1695709793153026,-1.9415045999772667,-0.9876825796826532
418,1.3588268107828894,-1.9126611251024928,-1.0490470079740815
419,1.5361981782619798,-1.8611600597536797,-1.0740315774416787
420,1.6994688410888408,-1.7909382575366046,-1.0602587017525773
421,1.8471099584512345,-1.706455247526208,-1.0079815036504096
422,1.9784094865685475,-1.612338905430249,-0.9201137337603369
423,2.0934919401917944,-1.5130765994305893,-0.8020050416368644
424,2.193223964689643,-1.4127748955726005,-0.6609775496822443
425,2.279017091763304,-1.3150012547803094,-0.5056627775797607
426,2.352556500496481,-1.2226997582385353,-0.34521229583510815
427,2.415491172733657,-1.1381712269461537,-0.1884621627679249
428,2.4691315271093406,-1.0630952083759637,-0.04314413841404153
429,2.514197499817846,-0.9985710084182035,0.08477549272086318
430,2.5506536542618483,-0.9451599990311973,0.19156176281853898
431,2.577656608516149,-0.9029139320182897,0.27594058110426894
432,2.593625926494967,-0.871382477284948,0.3390755306976845
433,2.5964305184374377,-0.8496007111508923,0.38430769478198784
434,2.583669834931285,-0.8360651329766068,0.4166939956022473
435,2.553015014560631,-0.8287091440086565,0.44240350124251954
436,2.502564789235803,-0.8248949424970315,0.4680380659354837
437,2.431173652198463,-0.8214388333961256,0.49995014810863037
438,2.3387080902604347,-0.8146869692549275,0.5436240182547987
439,2.2261979465210726,-0.8006536963247229,0.603174704296441
440,2.09586428828933,-0.7752306287833912,0.6810046385319837
441,1.9510163237535179,-0.7344657437777264,0.7776353470115986
442,1.7958312612278506,-0.6749006627194731,0.8917114958630172
443,1.6350406232821144,-0.5939436446307101,1.02016065259287
444,1.4735618701082558,-0.49024308595571914,1.1584733486545418
445,1.316116840420627,-0.364019285956801,1.3010634861134314
446,1.1668816178114134,-0.21730380274528874,1.4416681560977669
447,1.0292083162861423,-0.054042714846511006,1.5737463560489204
448,0.9054451690815489,0.11997642037008394,1.6908480625035265
449,0.7968722621177083,0.29739047800655033,1.7869315390412772
450,0.7037520705778773,0.46972006965090535,1.8566171735009045
451,0.6254767567472048,0.6279893215991865,1.8953750820212596
452,0.5607880372281427,0.7634526943005036,1.8996479878724366
453,0.5080295412628515,0.8683511375611226,1.8669161120958975
454,0.4653963746775243,0.9366103434162735,1.7957121363936501
455,0.4311489781628487,0.9643943547426634,1.6855970862000558
456,0.4037659300937766,0.9504406476851498,1.5371086889463719
457,0.3820264764783363,0.896131528404843,1.3516967217717555
458,0.36502322123839753,0.8052893131733329,1.1316587373926854
459,0.35212240116826776,0.6837224318713035,0.8800909804935254
460,0.34289063336761805,0.5385838356697948,0.6008630518865624
461,0.33701507629900185,0.3776305094288743,0.29862047680633497
462,0.33423800782844926,0.20848344365765198,-0.021194156087749993
463,0.33431949542091266,0.037983908418245275,-0.35231606275889815
464,0.3370314008850289,-0.12827845434829802,-0.6876582103987597
