,,,,,,,,,
0.0483543,-0.00486385,0.0954714,0.0725882,0.0539283,0.0680385,0.114513,-0.0368004,0.0921724,1689
-0.00882837,0.187739,0.000901724,0.0908906,0.0604324,0.0817268,0.0890072,0.147986,0.0433096,616
0.0842255,0.321037,-0.0518253,0.0835513,0.0575626,0.0758373,0.172258,0.287193,-0.157771,591
0.0788567,0.281138,-0.14846,0.0826853,0.057602,0.0744539,0.203457,0.244537,-0.12174,564
0.122784,0.368081,-0.158247,0.0826548,0.0576518,0.0746253,0.353409,0.395246,-0.132505,565
0.065222,0.318477,-0.188052,0.0828158,0.057707,0.0740273,0.166695,0.324505,-0.12738,719
0.0985775,0.281456,-0.31629,0.0833324,0.058114,0.0732855,0.163617,0.330855,-0.262516,550
0.220384,0.354523,-0.366988,0.0837682,0.0584084,0.0735481,0.314284,0.318934,-0.350785,546
0.316301,0.342387,-0.344839,0.0840372,0.0585167,0.0742123,0.474011,0.349769,-0.391962,540
0.404667,0.427515,-0.267791,0.0842055,0.058645,0.0756035,0.576143,0.421381,-0.265522,1269
0.414093,0.381471,-0.360302,0.0845788,0.0588966,0.0752694,0.408508,0.415362,-0.35004,580
0.428093,0.431892,-0.297436,0.0846354,0.0588212,0.0758562,0.534029,0.397256,-0.312673,554
0.504311,0.460984,-0.362537,0.0849151,0.0591005,0.075881,0.598783,0.432438,-0.312683,550
0.478222,0.393109,-0.42289,0.0852925,0.0592463,0.0751107,0.689728,0.345218,-0.390883,552
0.606447,0.42821,-0.479795,0.0856662,0.0596349,0.0753727,0.790917,0.472211,-0.486091,583
0.663802,0.345826,-0.462371,0.0859558,0.0598452,0.0756998,0.844297,0.30764,-0.439375,550
0.726891,0.29852,-0.419677,0.0860723,0.0599519,0.0763425,0.923168,0.278101,-0.405927,541
0.807094,0.260759,-0.361112,0.0859968,0.0600087,0.0771433,0.85711,0.211037,-0.32759,552
0.77173,0.269857,-0.279516,0.0857483,0.0596457,0.0775399,0.804963,0.299954,-0.303206,584
0.774572,0.2473,-0.220163,0.0854392,0.0595617,0.0779004,0.810085,0.316992,-0.299821,1299
0.624383,0.173993,-0.125577,0.0850882,0.0590721,0.0775383,0.551388,0.223105,-0.092851,605
0.649504,0.210903,-0.102953,0.0847961,0.05897,0.0778151,0.721818,0.209476,-0.0697264,608
0.607801,0.239291,-0.0582403,0.0845006,0.0587444,0.0779671,0.634213,0.302516,-0.0177659,580
0.508993,0.272669,-0.108269,0.0843209,0.0586061,0.0774253,0.514732,0.355929,-0.0666387,573
0.443549,0.345725,-0.142084,0.0841275,0.0584663,0.0770719,0.429404,0.399494,-0.137786,566
0.419973,0.488985,-0.215975,0.0839504,0.0584164,0.07701,0.538154,0.573117,-0.170368,556
0.374471,0.578734,-0.169701,0.0835944,0.0581467,0.0774163,0.493061,0.645165,-0.0984287,551
0.347965,0.648928,-0.143757,0.0831823,0.0579066,0.077696,0.474253,0.594766,-0.187433,685
0.242507,0.666273,-0.0278492,0.0826151,0.0573241,0.0775921,0.391431,0.642178,-0.00653265,602
0.193612,0.580843,0.050625,0.0822891,0.0571525,0.0781596,0.316785,0.554321,0.12151,1193
0.173275,0.649586,0.0476564,0.0820604,0.057006,0.0784982,0.215591,0.69803,0.140069,654
0.0999978,0.803086,0.115041,0.0816917,0.0566033,0.0792578,0.171652,0.806867,0.0336105,586
0.072816,0.823487,0.0960051,0.081534,0.0565499,0.0792011,0.120851,0.778423,0.0982614,696
0.0185846,0.847171,0.066958,0.0813932,0.0564915,0.0788697,0.0427115,0.870931,0.126665,603
-0.0392837,0.848279,0.0625816,0.0812797,0.0564204,0.078496,0.00557286,0.889566,0.0692766,617
-0.0511195,0.86917,-0.0137698,0.0813919,0.0565754,0.0778523,-0.069264,0.888048,0.0249315,562
-0.0451149,0.804487,-0.116216,0.0817192,0.0569188,0.076802,0.0653242,0.784802,-0.165402,585
-0.00231476,0.845136,-0.279724,0.0821654,0.0573577,0.0759523,0.0484593,0.792101,-0.305634,576
0.025918,0.925826,-0.300952,0.0823335,0.0574277,0.0759046,0.0758147,0.917159,-0.225261,607
0.0676401,0.895596,-0.29476,0.0824719,0.0575003,0.0756691,0.201334,0.931311,-0.244287,1235
0.0801028,0.988605,-0.342516,0.0826376,0.0576304,0.0755293,0.0744651,1.06393,-0.336377,632
0.0637934,1.07304,-0.45428,0.0828298,0.0578306,0.075026,0.0953562,1.12754,-0.360278,595
-0.0768762,1.13765,-0.435454,0.0827217,0.0576048,0.0749441,-0.00957166,1.21724,-0.452485,607
-0.0182746,1.16973,-0.480326,0.0828192,0.0577649,0.0749257,0.014403,1.18281,-0.500759,572
0.0121275,1.2203,-0.472419,0.0827054,0.0577091,0.0753551,0.0682552,1.2005,-0.531134,603
-0.0258803,1.16752,-0.303849,0.0822756,0.05729,0.0761373,-0.0253504,1.15097,-0.302162,590
-0.0851186,1.10275,-0.23922,0.0820097,0.0570649,0.0763408,-0.00735657,1.10997,-0.305267,597
-0.0400254,1.08351,-0.240192,0.0819447,0.0569956,0.0770222,-0.105598,1.11229,-0.216734,612
-0.0286814,1.27677,-0.379551,0.0821656,0.0571674,0.0770213,-0.0117186,1.29124,-0.447375,599
-0.011282,1.39247,-0.360165,0.0823534,0.0572794,0.0770574,0.0315718,1.37374,-0.329074,1205
0.0236761,1.47957,-0.455261,0.0823978,0.0572835,0.077429,0.123537,1.43227,-0.494992,681
0.00415129,1.43139,-0.457124,0.082376,0.0572897,0.0772467,0.0886486,1.4188,-0.45324,652
-0.0561365,1.33153,-0.398153,0.0822117,0.0571558,0.0770465,-0.00827529,1.38004,-0.340542,609
-0.0259152,1.18592,-0.291937,0.0821173,0.0572255,0.0767179,0.0905692,1.15653,-0.293642,612
-0.0815122,1.23864,-0.217043,0.0817089,0.0567405,0.0776215,0.00222589,1.27787,-0.223662,615
-0.0802504,1.15219,-0.223902,0.0817591,0.0569544,0.076758,0.00156187,1.1092,-0.263492,627
-0.121423,1.10234,-0.25701,0.0817418,0.0570153,0.0761837,-0.0439869,1.11976,-0.325589,623
-0.168312,1.03973,-0.266296,0.0816491,0.0569826,0.0758642,-0.114902,1.00065,-0.259168,621
-0.211659,1.05519,-0.274771,0.0815328,0.0568771,0.0758566,-0.109043,1.11428,-0.279774,615
-0.252891,1.03568,-0.399248,0.0817143,0.0571799,0.0747957,-0.126773,0.982206,-0.516905,1227
-0.166693,0.999426,-0.267339,0.081465,0.0569961,0.0755091,-0.0854119,0.983485,-0.334484,670
-0.202196,0.974133,-0.129621,0.0809811,0.0565918,0.0763399,-0.0543965,0.953792,-0.186929,688
-0.237587,0.992829,0.029332,0.0804757,0.0561244,0.0775063,-0.0435384,1.03193,0.113118,699
-0.204647,1.00051,0.137167,0.0802021,0.0558029,0.0791555,-0.167876,0.902659,0.257532,695
-0.216514,1.03874,0.251263,0.0798964,0.0554001,0.0802175,-0.256063,1.02525,0.266485,619
-0.220633,1.12662,0.222522,0.0798119,0.0553561,0.0804947,-0.27249,1.21419,0.199997,680
-0.315785,1.11171,0.194489,0.0796412,0.0553053,0.0801677,-0.244433,1.06136,0.199045,654
-0.355516,1.14066,0.269688,0.0795404,0.0551213,0.080599,-0.17523,1.0971,0.243218,668
-0.247525,1.22372,0.208397,0.0798743,0.0553152,0.0810298,-0.167039,1.28421,0.221977,681
-0.22252,1.27032,0.164414,0.080103,0.0554326,0.0812009,-0.232907,1.31335,0.160906,2658
-0.194082,1.39721,0.135255,0.0802236,0.0554305,0.0817252,-0.210225,1.38516,0.157037,736
-0.246513,1.51046,0.182512,0.080105,0.0551538,0.0825505,-0.155394,1.45909,0.244874,720
-0.28809,1.49078,0.363249,0.0798149,0.0547197,0.08363,-0.269863,1.55859,0.322697,729
-0.388388,1.43733,0.441941,0.0794968,0.0544651,0.0838226,-0.325641,1.43167,0.516521,705
-0.372349,1.38229,0.448785,0.0794214,0.0544974,0.0836347,-0.31235,1.36801,0.524244,709
-0.353007,1.3245,0.377025,0.0795209,0.0547213,0.0830002,-0.268227,1.32595,0.38329,664
-0.308131,1.39847,0.306261,0.0797932,0.0549015,0.0829064,-0.199746,1.34903,0.38926,716
-0.175663,1.47747,0.316222,0.080125,0.0550186,0.0835533,-0.0745698,1.53835,0.44067,709
-0.189513,1.54859,0.414702,0.0802438,0.0548359,0.0843852,-0.0484915,1.50909,0.505676,717
