,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39747e-18,1.45414e-18,-8.81979e-19,5.34947e-19,-3.24462e-19,1.96796e-19,-1.19363e-19,7.2397e-20,-4.39107e-20,2.66327e-20,-1.61528e-20,9.79599e-21,-5.93957e-21,3.59925e-21,-2.17764e-21,1.31191e-21,-7.81138e-22,4.50196e-22,-2.36103e-22,9.05221e-23
0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39747e-18,1.45414e-18,-8.81979e-19,5.34947e-19,-3.24462e-19,1.96796e-19,-1.19362e-19,7.23965e-20,-4.391e-20,2.66315e-20,-1.61509e-20,9.7927e-21,-5.93416e-21,3.59033e-21,-2.16297e-21,1.28788e-21,-7.42248e-22,3.89269e-22,-1.49246e-22
0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39747e-18,1.45414e-18,-8.81979e-19,5.34947e-19,-3.24461e-19,1.96795e-19,-1.19362e-19,7.23953e-20,-4.3908e-20,2.66283e-20,-1.61454e-20,9.78377e-21,-5.91945e-21,3.56613e-21,-2.12335e-21,1.22376e-21,-6.41795e-22,2.46065e-22
0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39747e-18,1.45414e-18,-8.81978e-19,5.34946e-19,-3.24461e-19,1.96794e-19,-1.1936e-19,7.2392e-20,-4.39026e-20,2.66193e-20,-1.61307e-20,9.75952e-21,-5.87956e-21,3.50082e-21,-2.01764e-21,1.05814e-21,-4.05692e-22
0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39747e-18,1.45414e-18,-8.81978e-19,5.34945e-19,-3.24459e-19,1.96791e-19,-1.19354e-19,7.23831e-20,-4.38878e-20,2.6595e-20,-1.60907e-20,9.69376e-21,-5.77187e-21,3.32652e-21,-1.74458e-21,6.68873e-22
0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39747e-18,1.45414e-18,-8.81976e-19,5.34942e-19,-3.24453e-19,1.96782e-19,-1.1934e-19,7.23588e-20,-4.38478e-20,2.65291e-20,-1.59823e-20,9.51621e-21,-5.48451e-21,2.87633e-21,-1.10279e-21
0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39746e-18,1.45413e-18,-8.8197e-19,5.34933e-19,-3.24439e-19,1.96758e-19,-1.193e-19,7.22928e-20,-4.37391e-20,2.63504e-20,-1.56896e-20,9.04243e-21,-4.74226e-21,1.81819e-21
0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51699e-18,3.95275e-18,-2.39746e-18,1.45412e-18,-8.81955e-19,5.34909e-19,-3.24399e-19,1.96692e-19,-1.19191e-19,7.21136e-20,-4.34444e-20,2.58677e-20,-1.49084e-20,7.81867e-21,-2.99768e-21
0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51698e-18,3.95274e-18,-2.39744e-18,1.4541e-18,-8.81915e-19,5.34843e-19,-3.2429e-19,1.96512e-19,-1.18895e-19,7.16277e-20,-4.26487e-20,2.45799e-20,-1.28908e-20,4.94234e-21
0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59471e-09,5.21295e-09,-3.16182e-09,1.91774e-09,-1.16317e-09,7.05497e-10,-4.27905e-10,2.59538e-10,-1.57418e-10,9.54786e-11,-5.79107e-11,3.51246e-11,-2.13042e-11,1.29216e-11,-7.83736e-12,4.7536e-12,-2.8832e-12,1.74875e-12,-1.06067e-12,6.4333e-13,-3.90199e-13,2.36668e-13,-1.43546e-13,8.70652e-14,-5.28077e-14,3.20295e-14,-1.94269e-14,1.1783e-14,-7.14675e-15,4.33472e-15,-2.62914e-15,1.59465e-15,-9.67207e-16,5.86641e-16,-3.55816e-16,2.15813e-16,-1.30897e-16,7.93932e-17,-4.81544e-17,2.92071e-17,-1.7715e-17,1.07447e-17,-6.51697e-18,3.95272e-18,-2.3974e-18,1.45403e-18,-8.81807e-19,5.34663e-19,-3.23994e-19,1.96025e-19,-1.18094e-19,7.03158e-20,-4.05253e-20,2.12533e-20,-8.14854e-21
