,,,,,,,,,
0.530364,3.47258,-0.419776,0.0694111,0.0511867,0.0767365,0.567764,4.66333,-0.500781,1869
0.416443,4.70647,-2.2706,0.0976758,0.0612824,0.0814562,0.667514,5.13073,-2.27338,764
0.465798,5.01146,-2.82183,0.0921425,0.0593962,0.0743229,0.658673,5.50181,-3.30787,745
0.513055,5.02167,-2.78361,0.0900294,0.0588424,0.0736535,0.686461,5.55597,-3.3065,588
0.679546,4.52771,-2.07557,0.0851385,0.0571782,0.0749923,0.860482,5.11509,-2.4519,594
0.902998,3.79696,-1.02242,0.0791579,0.0554192,0.0791003,1.1217,4.33327,-1.1523,677
1.08291,3.14081,-0.0387667,0.0759328,0.054493,0.0844435,1.39851,3.59204,0.177858,556
1.29206,2.75154,0.506005,0.0753611,0.0544379,0.0879712,1.74535,3.14087,1.13441,547
1.61402,2.65638,0.617107,0.0751468,0.054971,0.0893735,2.20058,2.98549,1.3967,542
1.89739,2.71447,0.387079,0.0745374,0.0558216,0.0883054,2.58505,3.05405,0.937661,1281
1.99936,2.92435,-0.199517,0.0743049,0.0567319,0.084231,2.58157,3.30556,0.0254916,562
1.77582,3.19978,-1.07471,0.0769541,0.057728,0.0777969,2.06745,3.68297,-1.08353,560
1.39516,3.46879,-2.12745,0.0825913,0.0594492,0.071944,1.34827,4.05202,-2.31239,573
1.39526,3.44399,-3.24021,0.0885019,0.0625542,0.0675758,1.00141,4.17827,-3.53223,575
1.73207,3.00298,-3.89036,0.0916959,0.0652633,0.0649776,1.38965,3.74468,-4.33488,574
2.14848,1.87166,-3.86831,0.0913984,0.0665512,0.0638829,2.27226,2.50173,-4.22678,565
2.33379,0.295815,-2.8952,0.0881947,0.0653318,0.0664262,2.961,0.535135,-3.06399,559
1.96767,-1.57854,-1.66767,0.084088,0.0632592,0.0689824,2.95055,-1.61799,-1.28294,666
1.48747,-3.02375,-0.603221,0.0801279,0.0617049,0.0695303,2.38936,-3.22055,0.278324,588
1.25239,-3.59739,-0.0318647,0.0779197,0.0607854,0.0703984,1.9008,-3.80069,0.898164,1855
1.4619,-3.37699,-0.182002,0.0778356,0.0611434,0.0716497,1.97206,-3.43377,0.488962,597
1.88297,-2.67293,-0.782202,0.0797506,0.0622126,0.0730487,2.53363,-2.59618,-0.397699,610
2.27471,-1.85541,-1.50597,0.0827838,0.0634697,0.0737454,3.09048,-1.75434,-1.17321,616
2.33485,-1.22156,-2.07518,0.0860606,0.064637,0.0724451,3.21251,-1.08501,-1.77923,595
2.23395,-0.71434,-2.75577,0.089698,0.066107,0.0691177,2.86977,-0.518866,-2.57563,559
2.09301,-0.3101,-3.61452,0.0934754,0.0680116,0.0651117,2.31956,0.0330042,-3.73845,575
1.86954,0.0549871,-4.53503,0.0966924,0.0698003,0.0615924,1.78888,0.516599,-4.90791,596
1.63158,0.210671,-4.91194,0.0971903,0.0701015,0.0597512,1.35985,0.787726,-5.43033,598
1.4268,0.281039,-4.26398,0.0934215,0.0677042,0.059965,1.08634,0.80955,-4.83345,580
1.25438,0.266355,-2.53465,0.0858876,0.0629745,0.0636639,1.06258,0.733336,-3.07135,2486
