index,x,y,z
35,-0.11874579560450634,0.48144178057400144,3.381404471982432
36,-1.5870749995195907,0.6575580070007365,2.2007502525560945
37,-3.2988289665298596,1.6810766522007385,2.1032894000963194
38,-4.874137605171288,3.6575316670337,3.296069732523034
39,-5.868458409691859,6.0704275711528,5.161335548912521
40,-6.072327184774935,7.96692782061602,6.690064953106632
41,-5.585147057062107,8.53784812106155,7.133526774014493
42,-4.571117540514017,7.656931183695993,6.438563531724843
43,-3.0252122820781544,5.914833996751479,5.203288964245357
44,-0.8688516331704887,4.073058141341012,4.196725316314278
45,1.716236339319147,2.4488910663244003,3.804918142650237
46,4.128244763781392,0.8662451446335201,3.8481595959127004
47,5.62815299720818,-0.8311677268979575,3.86419170586943
48,5.836469832203055,-2.375276771881145,3.495839095720099
49,4.933874148371786,-3.2768225299102665,2.6658750021039186
50,3.3825104975658826,-3.340010054343191,1.6062760710548598
51,1.5382254027377538,-2.8349974668457905,0.8133410778625261
52,-0.3954572405670553,-2.2049627104633673,0.7706270848047053
53,-2.1163322796562314,-1.7516732801231065,1.5210889558253622
54,-3.157234515466958,-1.5555739757481433,2.584434539743084
55,-3.244290955986375,-1.4855255137954102,3.4289635434642833
56,-2.6540872120828265,-1.2551596336845812,3.958180947096809
57,-2.0240464995633882,-0.6261777999660199,4.414493820407408
58,-1.792536997540754,0.4130888868511031,4.896684644904709
59,-1.9644575512812288,1.7059891038220767,5.160831434519718
60,-2.370748375498518,3.0235692864119623,4.906310447166855
61,-2.876134612608573,4.034398782130794,4.124413562613659
62,-3.2596692335156274,4.444520463878009,3.1013749934807495
63,-3.1619705657121626,4.3669738834381056,2.1340219924843695
64,-2.3481087622703223,4.338960679404893,1.312896212198266
65,-0.9452982740284204,4.751381675466967,0.5667276095151371
66,0.6582333567186592,5.390768996118429,-0.16057804063084744
67,2.0957308887772017,5.690242028044221,-0.7904327169529887
68,3.1865743315077597,5.316388674307022,-1.118823497148359
69,3.9026299086755833,4.408493461920083,-0.9673618495932382
70,4.243214352393156,3.3581620457954102,-0.3782875982635747
71,4.158475100701938,2.485167657621946,0.3574738276097718
72,3.6046081871824396,1.8908747043709881,0.8703316272701864
73,2.685152504187632,1.4876936323497145,0.8685458763320635
74,1.703139028061243,1.0739676789390078,0.18685954897902504
75,1.0193842854918247,0.40263836597232433,-1.1460261200300208
76,0.8363551841172238,-0.7169293308507627,-2.7888450745903404
77,1.0705886857056548,-2.2907151271310475,-4.100789396966925
78,1.347830814058449,-4.081092617202652,-4.433146400687195
79,1.1482491384719207,-5.703899006281861,-3.580613439403326
80,0.14015140186267816,-6.839331584380054,-2.0300243864994174
81,-1.4776664175156087,-7.387981661042927,-0.6857813723913644
82,-2.9829350292992975,-7.471671250615665,-0.1944823252495741
83,-3.577102909388148,-7.336840145356006,-0.46636599767434356
84,-2.894955805303402,-7.201306648961433,-0.8637871107260585
85,-1.1654679307372213,-7.072872871899088,-0.8420284232538908
86,0.9799521025536547,-6.734763039411108,-0.41168312500601
87,2.8327513071387114,-6.009689026310815,-0.07211376319608068
88,3.93586161756148,-5.00481920867646,-0.36189190573691726
89,4.284265499314234,-4.031673689439523,-1.4061691342226617
90,4.236100668028097,-3.372904280627832,-2.8178349218673664
91,4.17685742948113,-3.200584983777499,-4.029008742759204
92,4.1805226416652115,-3.614158975535942,-4.683475817173552
93,3.912389258859182,-4.613608073593041,-4.66923739041329
94,2.92574508086117,-5.9879137985963204,-3.9220365530358
95,1.210164937500438,-7.268349763968505,-2.4688906424410186
96,-0.5718586169119948,-7.89273619097517,-0.7130366866600575
97,-1.5728769874264033,-7.515622985992403,0.5588393714207238
98,-1.5226650183861627,-6.217132075194792,0.6736190530805771
99,-0.8730878072973919,-4.4398259955623045,-0.3839654483867439
100,-0.18622793532772933,-2.6753419865622643,-1.9632537570777786
101,0.42013893583538897,-1.1343495509524637,-3.2854565011465326
102,1.1334409683782927,0.2546427832267076,-3.9624454628493733
103,1.9452798150204322,1.523041534977597,-4.0241047025266505
104,2.4968432959779543,2.499907843571984,-3.585417605348689
105,2.413551251793475,3.037586944066755,-2.6369431435130433
106,1.6704358877027208,3.2134553287894376,-1.1979091985310126
107,0.5873621490543142,3.1755539016090513,0.40722254461871776
108,-0.468347110217728,2.908895526805643,1.5878725608080078
109,-1.3090107125243873,2.289886453423818,1.9380920290200894
110,-1.8904919301646395,1.32009021287503,1.609364879960081
111,-2.171066760059902,0.2082854710905778,1.1042178928621322
112,-2.121591229703195,-0.7446026416416444,0.7365749676471058
113,-1.8784558124910973,-1.2809416720123035,0.44986981422321
114,-1.7614304917907337,-1.309227593552627,0.12155246580133411
115,-2.0312852588590693,-1.0440801123134373,-0.16274377293961031
116,-2.656640496570793,-0.9779189582858553,-0.16007350609018373
117,-3.359974820797892,-1.5308109193888204,0.35481801254994993
118,-3.8114281880675356,-2.6445571618081263,1.449763860762303
119,-3.736080969302348,-3.742264915076227,2.903915150780646
120,-2.9986191882628264,-4.112840553320429,4.202405092271977
121,-1.7514328575847815,-3.4186968503298525,4.786943887636323
122,-0.4238426759826537,-1.9585910457614681,4.360096244342826
123,0.5968760131903738,-0.4622718464263087,2.97812222749526
124,1.2761362381612764,0.4418469302146392,0.9714286554887552
125,1.846106362205062,0.6155534819968626,-1.179001185141578
126,2.4201533551899916,0.3474565673640642,-2.9974051155332524
127,2.773472817232579,0.007746383356686822,-4.149679624044438
128,2.5720325204000476,-0.1967345900941428,-4.496416838727603
129,1.8112005103989628,-0.19666714120490014,-4.130036234860136
130,0.9087274561097715,0.07475555058316172,-3.391104517081384
131,0.23750580493221424,0.6834596293519845,-2.694897046670061
132,-0.37644117372529395,1.5774660544613757,-2.2347483957510854
133,-1.5084216784666147,2.5889972259923333,-1.9374867311695767
134,-3.4400925068060118,3.619438840838943,-1.7305249865334633
135,-5.696297259079319,4.748316953592124,-1.6719323843659402
136,-7.277858790154599,6.0597374810927285,-1.7435156021513674
137,-7.327092422216559,7.379138536989814,-1.7190274157421925
138,-5.709065130941697,8.285815811501488,-1.3681905171852624
139,-3.1233101149143243,8.426136128532868,-0.6603364845457134
140,-0.6557631440829779,7.756670984411438,0.28237504186428225
141,0.8437067777332877,6.469843674799731,1.2792282992507593
142,1.0552514264215007,4.80023635062123,2.1295104491788663
143,0.17534134264527854,2.9940589186001887,2.7209631349339345
144,-1.1429967153067924,1.3815067246456074,3.0960515411531673
145,-2.049682166206914,0.3417832448027616,3.2894438654475997
146,-2.066880744144498,0.17929919536387726,3.1927656450344886
147,-1.3991993291451326,1.013618626941212,2.7728591220964005
148,-0.5276920148246977,2.6208990884849785,2.3411841555798802
149,0.3885298468567101,4.288640595244984,2.3382763578460444
150,1.5666289130285,5.049397702425909,2.7631076978206104
151,3.173525713481884,4.369986943688955,2.9330293454364016
152,4.975128324189195,2.664911745658478,1.96439736219868
153,6.394315337656584,1.0021978639751266,-0.3714480485273437
154,6.886886386440207,0.255366578559307,-3.2291128151418342
155,6.266382027405659,0.5398504832409556,-5.217873034480534
156,4.723233882262385,1.335970029842604,-5.4687281801139935
157,2.665807103796415,1.9747288613914336,-4.277959284177387
158,0.5962627188042076,2.0279008751744274,-2.801930669329423
159,-1.0082142883730842,1.455072875664648,-2.140831825681642
160,-1.8884859840569364,0.5541807326396538,-2.57921188244118
161,-2.1394920891528186,-0.24207495351284045,-3.5083851907215444
162,-2.1093494836275593,-0.6451720432216507,-3.984346792667484
163,-2.1207826933968685,-0.7013399036755732,-3.4427736615018723
164,-2.2565153580457524,-0.7628018683382385,-2.045157338882882
165,-2.3565971384550317,-1.244169209883365,-0.4556964062235255
166,-2.1784064360461977,-2.3022976838724474,0.6880524567131495
167,-1.564485890119538,-3.6600812987227216,1.1354992859965574
168,-0.5101447071411706,-4.71260916884769,0.9848841464072522
169,0.8319074288207927,-4.8354133942627415,0.43643562950504783
170,2.160367846563756,-3.718811123756755,-0.3610066271757264
171,3.120467912962667,-1.595248743967914,-1.2934101608373296
172,3.4804219009056068,0.795571513509225,-2.210573772666589
173,3.2156642328157354,2.614065853680115,-2.906243114050013
174,2.4722883836855476,3.473273675376349,-3.1826538711313486
175,1.5584544022208142,3.634051708875367,-2.992256506069547
176,0.9102120197433746,3.6491164996555456,-2.564922176428501
177,0.8422065647573356,3.8484386748501156,-2.3303333683118703
178,1.2367410554985316,4.141739948823972,-2.567384780387129
179,1.5824986265322993,4.176936471728293,-3.046128852087298
180,1.4156935531694992,3.608421649804402,-3.0674560861880766
181,0.718373071352096,2.3315065964288926,-1.996216202547593
182,-0.11316099917660766,0.6382497500203216,0.12259399313662263
183,-0.6225733524887396,-0.8414919633329103,2.4547699519745847
184,-0.5992348257856679,-1.4962545533606948,3.9498152306366374
185,-0.15390065158664815,-1.133872122637544,4.1108947778664335
186,0.39664324647540156,-0.04964909301366916,3.2620113817703023
187,0.761306270950282,1.2415250303832068,2.111541359610371
188,0.8643490498947721,2.274771900065342,1.1124509682523855
189,0.7981654058288628,2.7320058766791564,0.26300076837295
190,0.6303429840460688,2.4670162977168464,-0.5685287002555003
191,0.3635386865744834,1.5308948107197697,-1.305988302074351
192,0.05011008234585986,0.1640391444438854,-1.7395924445447128
193,-0.2071250816041342,-1.2523268883246286,-1.8144979850130112
194,-0.37833568358622865,-2.301177518676872,-1.650563360593565
195,-0.5072840832240407,-2.7082687178049984,-1.2922882153865551
196,-0.5843572850629234,-2.4771602361462337,-0.6755674542953864
197,-0.5552561566827474,-1.8620008297545747,0.06431375628851985
198,-0.5140444050087298,-1.246316736754075,0.45952757323422305
199,-0.7806676589792648,-1.014974177639195,0.06938868075402758
