,,,,,,,,,
0.621122,-1.4816,3.01482,0.0686318,0.060903,0.0799704,0.664727,-1.51481,3.06663,941
0.711869,-1.59069,2.993,0.0680481,0.06124,0.0807979,0.699859,-1.5832,2.96391,1005
0.680646,-1.63023,3.06055,0.0685563,0.0612651,0.0796301,0.622206,-1.57193,3.01823,1311
0.566151,-1.43168,3.13539,0.069266,0.0609806,0.0787432,0.589489,-1.51989,3.14341,1525
0.702015,-1.52281,3.21235,0.0689735,0.0617605,0.0794015,0.615568,-1.54915,3.20841,1118
0.712113,-1.55241,3.18853,0.0688399,0.0617468,0.0795593,0.660768,-1.56259,3.14183,1138
0.413113,-1.55033,3.19863,0.0704649,0.0605405,0.0760182,0.516302,-1.58654,3.28021,1110
0.478062,-1.73183,3.32809,0.0709128,0.0611748,0.0753333,0.469872,-1.81483,3.34999,978
0.409666,-1.55907,3.2524,0.0706843,0.0606964,0.075652,0.415332,-1.62559,3.37755,868
0.480562,-1.55053,3.54659,0.0707721,0.0618682,0.076254,0.44775,-1.66148,3.4253,816
0.438324,-1.49752,3.24955,0.0704017,0.0607957,0.0762943,0.41873,-1.51124,3.25138,874
0.505383,-1.37425,3.1036,0.0694082,0.0606185,0.0785825,0.522087,-1.41894,3.17563,888
0.443721,-1.37089,3.27189,0.0702799,0.0608701,0.0768788,0.530588,-1.4421,3.25298,952
0.516396,-1.36183,3.26246,0.0699246,0.0611363,0.0777192,0.551676,-1.44194,3.17744,960
0.619427,-1.36633,2.94777,0.0678293,0.0606127,0.0824926,0.568048,-1.44039,3.09828,941
0.794025,-1.39856,2.91326,0.0672147,0.0613726,0.0835463,0.733576,-1.40841,3.03032,802
0.82056,-1.50347,2.96604,0.0672232,0.0616344,0.0829855,0.81422,-1.53135,3.02608,793
0.894403,-1.48073,2.92607,0.06603,0.0617977,0.08593,0.875547,-1.51449,2.99875,791
0.932583,-1.22249,3.14215,0.0676084,0.0625697,0.0842202,0.974505,-1.32517,3.17374,789
1.09782,-1.24467,2.9453,0.0652736,0.0627379,0.089727,1.13042,-1.28293,3.01794,796
0.955574,-1.32299,3.17864,0.0676015,0.0627754,0.0838353,1.02976,-1.41582,3.08474,790
0.988082,-1.26679,3.09672,0.067102,0.0626992,0.0851568,1.00373,-1.34862,3.04104,856
0.901416,-1.33205,2.80639,0.0656621,0.0615356,0.0882009,0.95139,-1.37844,2.86808,1052
0.951584,-1.28865,2.89371,0.0663483,0.0620362,0.0864741,1.00554,-1.30443,2.95004,1006
1.12573,-1.33479,2.76305,0.0647553,0.0625302,0.0902556,1.09436,-1.3595,2.78919,975
1.1471,-1.32731,2.62922,0.0637398,0.0623639,0.0934816,1.09404,-1.29912,2.75745,899
1.09611,-1.2376,2.66861,0.0647922,0.062221,0.0912315,1.12851,-1.26843,2.70577,826
1.25744,-1.48156,2.86134,0.0642514,0.063307,0.0906997,1.23401,-1.45951,2.84223,794
1.35398,-1.5065,2.61402,0.0624249,0.0632548,0.0950034,1.3059,-1.51856,2.71883,767
1.23188,-1.51255,2.9073,0.0641107,0.063257,0.0908281,1.25725,-1.56601,2.88555,785
